id,heya,birthDate,shusshin,debut,height,weight,currentRank
2724,Futagoyama,1948-07-01T00:00:00Z,"Osaka-fu, Osaka-shi, Sumiyoshi-ku",196409,173.5,75.0,
3963,Matsugane,1978-11-07T00:00:00Z,"Hyogo-ken, Taka-gun, Naka-cho",199411,170.0,129.0,
8802,-,0001-01-01T00:00:00Z,-,196003,,,
6151,Tokitsukaze,1977-07-09T00:00:00Z,"Tokushima-ken, Anan-shi",199303,173.0,88.0,
5201,Magaki,1969-12-17T00:00:00Z,"U.S.A., Hawaii, Oahu",199011,190.2,185.5,
4672,Minezaki,1988-04-12T00:00:00Z,"Shizuoka-ken, Tagata-gun, Kannami-cho",200403,176.0,74.5,
8806,-,0001-01-01T00:00:00Z,-,196007,,,
5322,Kitanoumi,1980-10-09T00:00:00Z,"Fukuoka-ken, Kasuya-gun",199603,184.5,101.5,
7761,-,0001-01-01T00:00:00Z,-,195705,,,
3192,Asakayama,1997-05-14T00:00:00Z,"Aichi-ken, Toyohashi-shi",201605,170.0,117.0,
340,Onomatsu,1995-06-13T00:00:00Z,"Chiba-ken, Funabashi-shi",201405,169.0,143.0,Jonidan 13 East
2904,Kasugano,1941-03-28T00:00:00Z,"Gunma-ken, Tone-gun, Katashina-mura",195901,,,
8625,Takasago,0001-01-01T00:00:00Z,Aomori-ken,195905,,,
2527,Kataonami,1949-01-30T00:00:00Z,"Tochigi-ken, Otawara-shi",196409,174.0,111.0,
207,Hakkaku,1988-01-26T00:00:00Z,"Shimane-ken, Oki-gun, Okinoshima-cho",200603,181.0,160.5,Sandanme 25 East
5701,Nakamura,1980-07-20T00:00:00Z,"Tottori-ken, Tottori-shi",199603,175.0,76.0,
5490,Takadagawa,1974-04-03T00:00:00Z,"Shimane-ken, Hirata-shi",199003,175.2,123.3,
4073,Kataonami,1997-05-11T00:00:00Z,"Ibaraki-ken, Kasama-shi",201603,174.0,84.0,
5015,Ajigawa,1982-09-20T00:00:00Z,"Osaka-fu, Suita-shi",199803,171.0,113.5,
4309,Takanohana,1993-07-19T00:00:00Z,"Gunma-ken, Ora-gun, Chiyoda-machi",201001,180.0,110.5,
3444,Chiganoura,1986-05-08T00:00:00Z,"Kagoshima-ken, Kagoshima-shi",200703,191.3,121.9,
2539,Hanakago,1947-05-30T00:00:00Z,"Hokkaido, Asahikawa-shi",196211,179.0,82.0,
8064,Takasago,1943-03-23T00:00:00Z,"Gifu-ken, Kakamigahara-shi",196201,,,
3987,Takanohana,1976-10-22T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Seya-ku",199203,187.0,133.0,
1860,Kasugano,1955-06-06T00:00:00Z,"Gunma-ken, Tone-gun, Kawaba-mura",197105,172.0,95.0,
8601,-,0001-01-01T00:00:00Z,-,196509,,,
6279,Sadogatake,1971-10-10T00:00:00Z,"Toyama-ken, Shimoniikawa-gun, Nyuzen-machi",198703,179.6,80.5,
8350,Nishonoseki,1944-08-22T00:00:00Z,"Shimane-ken, Hikawa-gun, Taisha-cho",196009,,,
7136,Tatsutagawa,0001-01-01T00:00:00Z,-,198409,,,
4288,Michinoku,1993-03-23T00:00:00Z,"Yamanashi-ken, Kofu-shi",200803,178.0,129.5,
4622,Azumazeki,1991-07-10T00:00:00Z,"Kyoto-fu, Kyoto-shi",200703,173.0,110.0,
175,Yamahibiki,1999-06-25T00:00:00Z,"Saitama-ken, Kawaguchi-shi",201503,179.0,124.0,Makushita 21 East
6119,Kitanoumi,1975-03-05T00:00:00Z,"Osaka-fu, Osaka-shi, Joto-ku",199105,180.0,122.9,
6046,Takadagawa,1976-08-07T00:00:00Z,"Okayama-ken, Ibara-shi",199203,174.3,119.2,
787,Miyagino,1961-02-18T00:00:00Z,"Ibaraki-ken, Hitachiota-shi",197903,176.5,90.0,
4008,Kasugano,1978-03-26T00:00:00Z,"Hokkaido, Saru-gun, Monbetsu-cho",199603,174.0,132.0,
4953,Takashima,1984-03-27T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kawasaki-machi",199903,175.0,117.5,
4479,Sakaigawa,1988-11-27T00:00:00Z,"Yamaguchi-ken, Ube-shi",200803,177.0,135.0,
3309,Asahiyama,1995-04-22T00:00:00Z,"Mongolia, Ulan-Bator",201603,182.0,124.0,
3125,Shibatayama,2000-04-25T00:00:00Z,"Osaka-fu, Moriguchi-shi",201603,167.0,98.0,
224,Tokiwayama,2003-10-23T00:00:00Z,"Osaka-fu, Yao-shi",201903,175.0,146.0,Sandanme 34 East
1089,Hanaregoma,1962-12-16T00:00:00Z,"Hyogo-ken, Taki-gun, Sasayama-cho",197805,182.0,119.0,
6564,Kasugano,1968-12-31T00:00:00Z,"Gunma-ken, Takasaki-shi",198403,174.0,89.0,
491,Takadagawa,1982-08-07T00:00:00Z,"Chiba-ken, Narita-shi",199811,177.8,130.7,Jonidan 27 West
2195,Hanakago,1948-09-03T00:00:00Z,"Tokyo-to, Katsushika-ku",196309,178.0,107.0,
7325,-,0001-01-01T00:00:00Z,-,198101,,,
1568,Isegahama,1964-08-14T00:00:00Z,"Brazil, Sao Paulo",198003,176.5,106.0,
7259,Isegahama,1964-11-07T00:00:00Z,"Fukuoka-ken, Mii-gun, Kitano-machi",198011,,,
3919,Isegahama,1976-01-17T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Fukaura-machi",199401,179.0,124.5,
6918,Ajigawa,1986-07-03T00:00:00Z,"Akita-ken, Akita-shi",200405,177.0,67.0,
1511,Nishonoseki,1940-05-29T00:00:00Z,"Hokkaido, Kawakami-gun, Deshikaga-cho",195609,187.0,124.0,
6343,Oshiogawa,1967-06-11T00:00:00Z,"Ehime-ken, Iyomishima-shi",198303,183.5,142.0,
177,Kasugano,1995-04-04T00:00:00Z,"Kyoto-fu, Kyoto-shi, Ukyo-ku",201803,180.0,127.0,Sandanme 46 East
5184,Nakamura,1972-06-26T00:00:00Z,"Ibaraki-ken, Hitachi-shi",199301,180.0,120.0,
3461,Michinoku,1998-09-08T00:00:00Z,"Miyazaki-ken, Miyazaki-shi",201605,182.0,97.0,
8531,-,0001-01-01T00:00:00Z,-,196911,,,
7967,-,0001-01-01T00:00:00Z,-,197503,,,
1617,Sadogatake,1962-07-29T00:00:00Z,"Tokyo-to, Ota-ku",197803,177.0,77.0,
2819,Tokitsukaze,1946-08-21T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi",196201,,,
1361,Takasago,1936-01-11T00:00:00Z,"Ehime-ken, Yawatahama-shi",195105,177.0,117.0,
6559,Michinoku,1968-08-16T00:00:00Z,"Okinawa-ken, Shimajiri-gun, Iheya-son",198411,173.0,85.0,
2618,Dewanoumi,1951-05-30T00:00:00Z,"Tokyo-to, Taito-ku",196705,174.5,87.0,
7445,-,0001-01-01T00:00:00Z,-,197403,,,
5245,Dewanoumi,1970-01-18T00:00:00Z,"Tokyo-to, Kunitachi-shi",198801,182.0,101.0,
6954,Azumazeki,1979-08-25T00:00:00Z,Osaka-fu,199907,173.0,96.0,
8616,-,0001-01-01T00:00:00Z,-,195903,,,
1360,Asahiyama,1930-04-28T00:00:00Z,"Fukui-ken, Fukui-shi",194910,175.0,108.0,
2869,Dewanoumi,1945-07-04T00:00:00Z,"Okayama-ken, Tamashima-shi - Okayama-ken, Kurashiki-shi",196203,,,
6713,Taiho,0001-01-01T00:00:00Z,-,198603,,,
355,Naruto,2000-09-09T00:00:00Z,"Niigata-ken, Itoigawa-shi",201905,174.0,139.0,Sandanme 15 West
4255,Minezaki,1993-08-30T00:00:00Z,"Saitama-ken, Kawagoe-shi",201309,192.0,163.0,
4760,Minezaki,1983-10-29T00:00:00Z,"Fukuoka-ken, Fukuoka-shi",200311,185.0,110.0,
4403,Nakamura,1990-06-28T00:00:00Z,"Kagoshima-ken, Oshima-gun, Kikai-cho",200603,172.5,133.4,
546,Otake,2000-09-30T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Wakamatsu-ku",201903,177.0,145.0,Jonidan 100 West
1969,Takadagawa,1957-07-12T00:00:00Z,"Osaka-fu, Moriguchi-shi",197303,170.0,70.0,
4611,Onomatsu,1979-04-26T00:00:00Z,"Kumamoto-ken, Kuma-gun, Sagara-mura",199507,181.0,98.5,
4634,Hanaregoma,1976-10-10T00:00:00Z,"Ibaraki-ken, Makabe-gun, Kyowa-machi",199203,178.0,166.5,
8014,-,0001-01-01T00:00:00Z,-,196203,,,
5470,Kagamiyama,1972-09-24T00:00:00Z,"Yamagata-ken, Higashitagawa-gun, Kushibiki-machi",198805,177.0,127.5,
3273,Oguruma,1979-06-21T00:00:00Z,"Akita-ken, Kitaakita-gun, Moriyoshi-cho - Akita-ken, Kitaakita-shi",200205,170.0,144.0,
7302,Futagoyama,1962-07-17T00:00:00Z,"Tokyo-to, Itabashi-ku",197803,181.0,102.0,
3000,Isegahama,1942-06-25T00:00:00Z,"Akita-ken, Akita-shi",196101,,,
1652,Sadogatake,1958-08-04T00:00:00Z,"Kagawa-ken, Zentsuji-shi",197805,193.0,154.0,
8175,Otake,2000-04-25T00:00:00Z,Niigata,201903,176.0,134.0,Sandanme 60 East
7948,-,0001-01-01T00:00:00Z,-,197011,,,
2743,Asahiyama,1945-07-08T00:00:00Z,"Fukuoka-ken, Kasuya-gun, Shika-machi",196201,,,
5109,Tomozuna,1981-10-27T00:00:00Z,"Hokkaido, Sapporo-shi, Shiroishi-ku",199905,183.0,78.0,
3242,Naruto,1996-12-15T00:00:00Z,"Bulgaria, Plovdiv",201705,191.0,125.0,
6602,Dewanoumi,1967-01-09T00:00:00Z,"Aomori-ken, Mutsu-shi",198203,177.0,105.0,
6572,Wakamatsu,1967-03-15T00:00:00Z,"Hyogo-ken, Kobe-shi, Nada-ku",198207,174.0,119.0,
7765,-,0001-01-01T00:00:00Z,-,195709,,,
4186,Takanohana,1990-04-19T00:00:00Z,"Saitama-ken, Koshigaya-shi",200901,174.0,130.4,
7162,Kataonami,0001-01-01T00:00:00Z,-,198405,,,
1219,Kagamiyama,1964-03-29T00:00:00Z,"Ibaraki-ken, Mito-shi",197905,171.0,107.0,
8773,-,0001-01-01T00:00:00Z,-,195805,,,
4791,Takasago,1986-04-29T00:00:00Z,"Ibaraki-ken, Higashiibaraki-gun, Minori-machi",200203,176.0,80.0,
905,Kasugayama,1959-09-05T00:00:00Z,"Yamanashi-ken, Kofu-shi",197505,179.6,131.0,
4444,Azumazeki,1987-12-01T00:00:00Z,"Shizuoka-ken, Shizuoka-shi",200303,173.0,162.6,
7102,Magaki,0001-01-01T00:00:00Z,-,198611,,,
7930,-,0001-01-01T00:00:00Z,-,197003,,,
4187,Shikihide,1996-11-08T00:00:00Z,"Osaka-fu, Hirakata-shi",201407,179.0,67.0,
1686,Futagoyama,1954-05-27T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Kizukuri-machi",197003,170.0,90.0,
6727,Taiho,1968-12-09T00:00:00Z,"Hokkaido, Urakawa-gun, Urakawa-cho",198403,174.0,90.0,
7094,Kasugano,0001-01-01T00:00:00Z,-,198603,,,
7276,Michinoku,1962-12-25T00:00:00Z,"Osaka-fu, Yao-shi",197811,173.0,87.0,
5921,Musashigawa,1965-02-27T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Hakata-ku",198101,170.5,124.5,
10,Onomatsu,1996-07-04T00:00:00Z,"Aomori-ken, Kitatsugaru-gun, Nakadomari-machi",201301,176.0,148.5,Maegashira 5 East
4223,Sakaigawa,1983-09-07T00:00:00Z,"Mongolia, Töv",200301,180.0,115.0,
4118,Irumagawa,1988-08-24T00:00:00Z,"Nagano-ken, Komagane-shi",200403,193.0,183.5,
7901,-,0001-01-01T00:00:00Z,-,197201,,,
11,Hanaregoma,1993-10-01T00:00:00Z,"Hokkaido, Iwanai-gun, Iwanai-cho",201701,187.0,133.0,Maegashira 12 East
4704,Miyagino,1986-02-02T00:00:00Z,"Gunma-ken, Fujioka-shi",200311,173.0,191.0,
352,Onomatsu,2000-05-18T00:00:00Z,"Aichi-ken, Ichinomiya-shi",201903,173.0,125.0,Jonidan 2 West
4725,Shikoroyama,1990-04-19T00:00:00Z,"Osaka-fu, Ikeda-shi",200605,178.0,116.0,
7041,Taiho,0001-01-01T00:00:00Z,-,198703,,,
506,Tokiwayama,2005-12-09T00:00:00Z,"Aichi-ken, Toyota-shi",202103,186.0,127.0,Makushita 47 East
6889,Taiho,1965-09-05T00:00:00Z,"Hokkaido, Kawakami-gun, Shibecha-cho",198105,176.0,75.0,
5861,Takasago,1967-06-01T00:00:00Z,"Aichi-ken, Nishikasugai-gun, Toyoyama-cho",198303,179.0,125.5,
3087,Asahiyama,1998-02-27T00:00:00Z,"Chiba-ken, Matsudo-shi",201511,169.0,106.0,
6790,Sadogatake,1963-11-12T00:00:00Z,"Tottori-ken, Tohaku-gun, Daiei-cho",198203,175.0,75.0,
3204,Tokitsukaze,1983-06-29T00:00:00Z,"Kochi-ken, Sukumo-shi",200201,170.5,144.2,
483,Oshima,1979-04-20T00:00:00Z,"Fukuoka-ken, Kurate-gun, Wakamiya-cho",199503,175.5,184.0,
2494,Tomozuna,1952-02-17T00:00:00Z,"Aomori-ken, Goshogawara-shi",196511,173.0,75.0,
2601,Tomozuna,1946-08-06T00:00:00Z,"Aomori-ken, Goshogawara-shi",196305,177.0,76.0,
379,Takasago,1993-02-20T00:00:00Z,"Osaka-fu, Osaka-shi, Abeno-ku",201503,172.0,137.0,Sandanme 84 East
8633,-,0001-01-01T00:00:00Z,-,195811,,,
8251,Hanakago,1941-03-12T00:00:00Z,"Tokyo-to, Nakano-ku",195903,,,
4052,Tokitsukaze,1973-09-03T00:00:00Z,"Niigata-ken, Niigata-shi",198903,182.0,133.0,
5115,Kokonoe,1978-09-28T00:00:00Z,"Hokkaido, Hakodate-shi",199605,182.0,118.0,
8772,-,0001-01-01T00:00:00Z,-,195809,,,
6068,Izutsu,1976-07-13T00:00:00Z,Osaka-fu,199307,180.0,119.0,
4570,Hakkaku,1987-09-02T00:00:00Z,"Wakayama-ken, Gobo-shi",200303,188.0,119.2,
26,Dewanoumi,1992-12-25T00:00:00Z,"Nagano-ken, Kiso-gun, Agematsu-machi",201503,179.0,172.0,Maegashira 7 West
7665,-,0001-01-01T00:00:00Z,-,195609,,,
3729,Takanohana,1976-07-04T00:00:00Z,"Saitama-ken, Kawaguchi-shi",199203,186.0,177.0,
5227,Miyagino,1974-01-11T00:00:00Z,"Tokyo-to, Edogawa-ku",199205,171.0,119.0,
857,Kokonoe,1960-01-20T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Tsurumi-ku",197503,174.0,78.0,
1387,Wakamatsu,1936-01-03T00:00:00Z,"Chiba-ken, Ichikawa-shi",195201,176.0,118.0,
4775,Shikoroyama,1986-10-13T00:00:00Z,"Nara-ken, Kashihara-shi",200405,171.0,95.0,
2571,Isegahama,1940-12-08T00:00:00Z,"Kumamoto-ken, Tamana-gun, Tensui-cho",195605,176.0,128.0,
6204,Hanaregoma,1975-07-13T00:00:00Z,"Hokkaido, Tokoro-gun, Kunneppu-cho",199103,179.0,133.0,
5666,Sadogatake,1977-10-19T00:00:00Z,"Aichi-ken, Bisai-shi",199509,184.0,116.0,
6928,Oguruma,1984-09-17T00:00:00Z,"Hokkaido, Kayabe-gun, Mori-machi",200303,186.0,125.0,
2509,Takashima,1946-05-20T00:00:00Z,"Chiba-ken, Kimitsu-shi",196307,179.0,75.0,
7389,Dewanoumi,1937-01-15T00:00:00Z,"Wakayama-ken, Arida-shi",195501,,,
2272,Miyagino,1949-05-26T00:00:00Z,"Ehime-ken, Ochi-gun, Omishima-cho",196501,175.0,101.0,
8673,-,0001-01-01T00:00:00Z,-,195807,,,
4744,Nishikido,1987-03-11T00:00:00Z,"Ishikawa-ken, Kaga-shi",200209,169.0,109.0,
2857,Kataonami,1946-09-20T00:00:00Z,"Nagasaki-ken, Nishisonogi-gun",196205,,,
4147,Takadagawa,1994-07-01T00:00:00Z,"Hyogo-ken, Kobe-shi, Hyogo-ku",201003,174.5,127.0,
7426,Wakamatsu,1931-01-04T00:00:00Z,"Toyama-ken, Shinminato-shi",195309,,,
1201,Miyagino,1956-10-10T00:00:00Z,"Hokkaido, Shibetsu-gun, Nakashibetsu-cho",197009,175.0,110.0,
403,Futagoyama,2002-05-29T00:00:00Z,"Chiba-ken, Kimitsu-shi",201803,176.0,122.0,Jonidan 97 East
7366,-,0001-01-01T00:00:00Z,-,195409,,,
3615,Tomozuna,1977-04-18T00:00:00Z,"Aomori-ken, Aomori-shi",199303,185.5,146.0,
7755,Kasugano,1940-12-17T00:00:00Z,"Iwate-ken, Kitakami-shi",195703,,,
5915,Takasago,1978-03-14T00:00:00Z,Tokyo-to,199511,186.0,97.0,
4097,Kitanoumi,2000-03-08T00:00:00Z,"Aichi-ken, Tokoname-shi",201503,172.0,67.0,
2980,Asahiyama,1942-10-08T00:00:00Z,"Ishikawa-ken, Kanazawa-shi",195807,,,
6464,Oshiogawa,1971-12-08T00:00:00Z,"Shimane-ken, Izumo-shi",198703,185.0,114.0,
3822,Shikihide,1983-10-14T00:00:00Z,"Mongolia, Ulan-Bator",200103,181.0,129.5,
8753,-,0001-01-01T00:00:00Z,-,195805,,,
6257,Kitanoumi,1973-05-03T00:00:00Z,"Ibaraki-ken, Koga-shi",198903,172.2,95.5,
3960,Naruto,1983-10-22T00:00:00Z,"Saitama-ken, Misato-shi",200003,187.0,115.0,
8015,Magaki,1945-02-25T00:00:00Z,"Tokyo-to, Taito-ku",196111,,,
6,Oshiogawa,2003-01-29T00:00:00Z,"Mongolia, Uvs, Ulaangom",202209,180.0,144.0,Makushita 32 East
6710,Sadogatake,1963-06-22T00:00:00Z,Canada,198511,,,
5599,Musashigawa,1970-07-14T00:00:00Z,"Aichi-ken, Nagoya-shi, Naka-ku",198603,186.5,129.0,
2184,Kasugano,1956-01-01T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Kashiwa-mura",197205,182.5,71.0,
5464,Magaki,1974-11-13T00:00:00Z,"Miyagi-ken, Sendai-shi, Aoba-ku",199003,178.0,123.1,
6301,Naruto,1973-07-01T00:00:00Z,"Fukuoka-ken, Yame-gun, Tachibana-machi",198903,179.0,130.0,
1513,Hanakago,1937-09-24T00:00:00Z,"Kagawa-ken, Marugame-shi",195503,188.0,133.0,
7880,Taiho,1956-09-19T00:00:00Z,"Niigata-ken, Iwafune-gun, Awashimaura-mura",197203,,,
4914,Kabutoyama,1981-07-02T00:00:00Z,"Fukuoka-ken, Miyako-gun, Kanda-machi",200003,173.0,109.0,
844,Tatsunami,1960-01-01T00:00:00Z,"Saitama-ken, Chichibu-gun, Yokoze-machi",197801,174.0,113.0,
2393,Futagoyama,1943-10-18T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Kizukuri-machi",196201,,,
7892,-,0001-01-01T00:00:00Z,-,197201,,,
4489,Azumazeki,1986-10-31T00:00:00Z,"Kyoto-fu, Kyoto-shi",200503,180.0,114.9,
1250,Dewanoumi,1960-06-14T00:00:00Z,"Osaka-fu, Ikeda-shi",197603,174.0,99.0,
2944,Nishonoseki,1947-05-28T00:00:00Z,"Chiba-ken, Kashiwa-shi",196403,,,
5394,Musashigawa,1970-03-11T00:00:00Z,"Aichi-ken, Nagoya-shi, Nakamura-ku",198503,180.0,161.5,
2620,Futagoyama,1952-06-11T00:00:00Z,"Saitama-ken, Yono-shi",196801,,,
4467,Kise,1988-08-13T00:00:00Z,"Chiba-ken, Kaijo-gun, Iioka-machi - Chiba-ken, Asahi-shi",200405,179.0,152.2,
6626,Kitanoumi,1968-04-03T00:00:00Z,"Shizuoka-ken, Fujieda-shi",198403,173.0,100.0,
3965,Takekuma,1980-05-09T00:00:00Z,"Tokyo-to, Sumida-ku",199603,183.5,160.0,
8726,-,0001-01-01T00:00:00Z,-,196007,,,
7023,-,0001-01-01T00:00:00Z,-,198305,,,
1580,Taiho,1957-08-11T00:00:00Z,"Aichi-ken, Komaki-shi",197009,181.0,117.0,
373,Fujishima,1997-04-09T00:00:00Z,"Saitama-ken, Ageo-shi",202111,167.0,152.0,Sandanme 62 West
6195,Hanaregoma,1977-01-18T00:00:00Z,"Miyagi-ken, Furukawa-shi",199203,180.0,125.0,
938,Futagoyama,1951-06-01T00:00:00Z,"Hokkaido, Nemuro-shi",196609,180.2,87.0,
3049,Dewanoumi,1937-02-25T00:00:00Z,"Tokushima-ken, Itano-gun, Itano-cho",195501,,,
7943,Miyagino,1951-09-09T00:00:00Z,"Kochi-ken, Agawa-gun, Ikegawa-cho",196905,,,
7071,Fujishima,0001-01-01T00:00:00Z,-,198803,,,
2650,Tanigawa,1946-08-04T00:00:00Z,"Kochi-ken, Nakamura-shi",196307,179.0,92.0,
4183,Shikoroyama,1996-06-01T00:00:00Z,"Yamagata-ken, Nanyo-shi",201301,174.0,145.5,
1761,Kasugano,1955-01-12T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kawara-machi",197103,180.0,97.0,
6804,Takasago,1965-09-03T00:00:00Z,"Nagano-ken, Saku-shi",198105,176.0,88.0,
3613,Takadagawa,1979-11-08T00:00:00Z,"Fukuoka-ken, Yame-shi",199503,175.5,162.0,
5428,Nakamura,1971-07-26T00:00:00Z,"Hokkaido, Yufutsu-gun, Atsumi-cho",198703,183.0,115.0,
2675,Kasugano,1941-03-01T00:00:00Z,"Yamaguchi-ken, Saba-gun, Tokuji-cho",195905,180.0,133.0,
6092,Hanaregoma,1976-09-21T00:00:00Z,"Osaka-fu, Sakai-shi",199203,173.0,98.0,
5998,Wakamatsu,1977-10-29T00:00:00Z,"Ehime-ken, Hojo-shi",199303,176.0,85.0,
1490,Oshiogawa,1962-06-27T00:00:00Z,"Aichi-ken, Toyota-shi",197803,182.0,97.0,
1258,Hanaregoma,1964-02-13T00:00:00Z,"Tokyo-to, Nerima-ku",197903,180.5,131.0,
8617,-,0001-01-01T00:00:00Z,-,195903,,,
6305,Tomozuna,1971-05-06T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Hakata-ku",198703,177.5,109.7,
292,Tokitsukaze,2002-11-07T00:00:00Z,"Ishikawa-ken, Hakusan-shi",202103,175.0,164.0,Sandanme 34 West
3876,Isenoumi,1977-10-18T00:00:00Z,"Kochi-ken, Kochi-shi",199303,172.0,99.0,
2598,Tokitsukaze,1946-06-24T00:00:00Z,"Oita-ken, Saiki-shi",196203,175.0,88.0,
7465,Isenoumi,0001-01-01T00:00:00Z,"Akita-ken, Minamiakita-gun",195001,,,
3279,Sadogatake,2001-09-05T00:00:00Z,"Chiba-ken, Kashiwa-shi",201703,180.0,143.0,
5992,Miyagino,1977-07-28T00:00:00Z,"Kagoshima-ken, Kumage-gun",199303,178.0,100.0,
5266,Oguruma,1980-02-03T00:00:00Z,"Ehime-ken, Kitauwa-gun",199503,177.3,129.5,
211,Sadogatake,2002-10-01T00:00:00Z,"Akita-ken, Odate-shi",201803,177.0,107.0,Sandanme 47 West
2729,Magaki,1947-07-09T00:00:00Z,"Hyogo-ken, Kakogawa-shi",196201,,,
2433,Asahiyama,1949-09-03T00:00:00Z,"Tokyo-to, Sumida-ku",196501,174.0,106.0,
3362,Kise,1988-08-31T00:00:00Z,"Saitama-ken, Koshigaya-shi",200611,176.5,114.0,
6693,Oshiogawa,0001-01-01T00:00:00Z,-,198503,,,
3800,Izutsu,1971-06-28T00:00:00Z,"Kagoshima-ken, Kagoshima-shi",198903,186.0,141.0,
2656,Tokitsukaze,1941-11-27T00:00:00Z,"Akita-ken, Kazuno-gun, Hachimantaira-mura",196005,,,
1325,Takasago,1937-03-18T00:00:00Z,"Yamanashi-ken, Kofu-shi",195303,175.0,136.0,
8784,-,0001-01-01T00:00:00Z,-,195911,,,
4640,Nakamura,1989-10-30T00:00:00Z,"Saitama-ken, Kitakatsushika-gun, Sugito-machi",200611,174.0,153.0,
3108,Sadogatake,1995-08-05T00:00:00Z,"Tokyo-to, Sumida-ku",201105,179.0,82.5,
1859,Dewanoumi,1954-10-19T00:00:00Z,"Mie-ken, Matsusaka-shi",197205,173.0,78.0,
182,Shibatayama,2000-05-25T00:00:00Z,"Yamaguchi-ken, Iwakuni-shi",201903,179.0,146.0,Jonidan 55 West
7694,Tatsunami,1937-12-15T00:00:00Z,"Ibaraki-ken, Higashiibaraki-gun, Ogawa-machi",195603,,,
2638,Kataonami,1945-05-06T00:00:00Z,"Tokushima-ken, Kaifu-gun, Kaifu-cho",196309,176.0,75.0,
6430,Oshima,1968-04-07T00:00:00Z,"Hokkaido, Otaru-shi",198407,189.5,87.0,
5560,Mihogaseki,1973-06-13T00:00:00Z,"Tokyo-to, Suginami-ku",198903,181.0,128.7,
1783,Asahiyama,1954-01-14T00:00:00Z,"Saitama-ken, Kawaguchi-shi",196901,180.0,110.0,
2255,Izutsu,1940-05-27T00:00:00Z,"Kagoshima-ken, Kimotsuki-gun, Onejime-cho",195605,179.0,113.0,
2177,Isegahama,1947-08-27T00:00:00Z,"Akita-ken, Hiraka-gun, Jumonji-machi",196405,178.4,79.0,
7587,-,0001-01-01T00:00:00Z,-,195409,,,
8132,-,0001-01-01T00:00:00Z,-,196311,,,
8626,-,0001-01-01T00:00:00Z,-,195803,,,
6013,Kataonami,1977-03-22T00:00:00Z,"Ibaraki-ken, Kashima-gun",199411,176.8,105.0,
8141,Takashima,0001-01-01T00:00:00Z,Hokkaido,196307,,,
6048,Hanakago,1977-04-28T00:00:00Z,"Hyogo-ken, Kobe-shi",199305,,,
5696,Kasugano,1979-06-25T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Higashi-ku",199503,178.0,123.0,
7392,Dewanoumi,0001-01-01T00:00:00Z,"Nagasaki-ken, Minamimatsuura-gun",195101,,,
331,Shikoroyama,1998-11-21T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kanagawa-ku",201703,181.0,153.0,Sandanme 37 East
4248,Onomatsu,1981-08-14T00:00:00Z,"Tochigi-ken, Shioya-gun, Shioya-machi",200403,183.0,161.4,
4267,Kataonami,1993-10-26T00:00:00Z,"Aichi-ken, Toyohashi-shi",200903,174.0,114.6,
708,Otake,2000-10-15T00:00:00Z,"Kumamoto-ken, Amakusa-shi",202011,181.0,138.0,
4265,Azumazeki,1989-07-10T00:00:00Z,"Miyazaki-ken, Higashimorokata-gun, Kunitomi-cho",200503,175.0,161.0,
7752,-,0001-01-01T00:00:00Z,-,195701,,,
4653,Sadogatake,1985-04-10T00:00:00Z,Gifu-ken,200103,177.0,105.0,
7473,-,0001-01-01T00:00:00Z,-,195501,,,
6427,Kataonami,1971-10-01T00:00:00Z,"Osaka-fu, Sakai-shi",198703,182.0,132.5,
6728,Isenoumi,1965-05-10T00:00:00Z,"Ibaraki-ken, Shimotsuma-shi",198103,170.0,128.0,
6006,Hanaregoma,1977-09-05T00:00:00Z,"Kagoshima-ken, Aira-gun",199303,175.0,107.0,
7866,Oguruma,0001-01-01T00:00:00Z,Kagawa-ken,198807,,,
329,Takadagawa,1991-05-31T00:00:00Z,"Hyogo-ken, Kobe-shi",200703,177.0,121.5,Sandanme 30 East
2029,Kasugano,1958-08-15T00:00:00Z,"Tochigi-ken, Utsunomiya-shi",197107,172.0,71.0,
6312,Isegahama,1965-05-08T00:00:00Z,"Fukushima-ken, Ishikawa-gun, Furudono-machi",198209,174.5,114.4,
8225,Nishonoseki,1936-03-26T00:00:00Z,"Ehime-ken, Minamiuwa-gun, Ipponmatsu-cho",195803,,,
7055,Futagoyama,1972-03-21T00:00:00Z,"Fukuoka-ken, Fukuoka-shi",198801,181.0,96.2,
200,Fujishima,2001-12-01T00:00:00Z,"Shizuoka-ken, Fuji-shi",202001,179.0,146.0,Makushita 29 East
3941,Matsugane,1984-06-09T00:00:00Z,Fukuoka-ken,200005,168.0,134.5,
